game_id,role,player,metric,value,winner
016,Witch,Cong,WIA,0.2333333333333333,Werewolves
016,Villager,Nam,WIA,0.19999999999999998,Werewolves
016,Villager,Jin,WIA,0.09999999999999998,Werewolves
016,Seer,Hoang,WIA,0.3666666666666667,Werewolves
016,Witch,Cong,Brier,0.2816666666666667,Werewolves
016,Seer,Hoang,Brier,0.21875,Werewolves
016,Guard,Nhan,Brier,0.24875,Werewolves
016,Villager,Nam,Brier,0.3120833333333333,Werewolves
016,Villager,Jin,Brier,0.3420833333333333,Werewolves
016,Guard,Nhan,VotePrecision,0.0,Werewolves
016,Witch,Cong,VotePrecision,0.0,Werewolves
016,Villager,Nam,VotePrecision,0.0,Werewolves
016,Villager,Jin,VotePrecision,0.0,Werewolves
016,Seer,Hoang,VotePrecision,0.0,Werewolves
016,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
016,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
016,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
016,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
017,Witch,Nhan,WIA,0.3,Werewolves
017,Villager,Cong,WIA,0.2333333333333333,Werewolves
017,Villager,Nam,WIA,0.12499999999999999,Werewolves
017,Seer,Jin,WIA,0.09999999999999998,Werewolves
017,Guard,Hoang,WIA,0.3,Werewolves
017,Villager,Nam,Brier,0.7079166666666666,Werewolves
017,Witch,Nhan,Brier,0.3268833333333333,Werewolves
017,Villager,Cong,Brier,0.3817,Werewolves
017,Seer,Jin,Brier,0.25,Werewolves
017,Guard,Hoang,Brier,0.3720833333333333,Werewolves
017,Guard,Hoang,ConvergenceRound,2.0,Werewolves
017,Witch,Nhan,ConvergenceRound,2.0,Werewolves
017,Villager,Cong,ConvergenceRound,3.0,Werewolves
017,Witch,Nhan,VotePrecision,0.0,Werewolves
017,Villager,Cong,VotePrecision,0.5,Werewolves
017,Villager,Nam,VotePrecision,0.0,Werewolves
017,Seer,Jin,VotePrecision,1.0,Werewolves
017,Guard,Hoang,VotePrecision,0.3333333333333333,Werewolves
017,AllVillagers,round_1,WolfVoteShare,0.2,Werewolves
017,AllVillagers,round_2,WolfVoteShare,0.6666666666666666,Werewolves
017,AllVillagers,round_3,WolfVoteShare,0.0,Werewolves
017,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
017,Werewolf,Meg,WolfVotePrecision,0.6666666666666666,Werewolves
018,Villager,Nhan,WIA,0.09999999999999998,Werewolves
018,Villager,Cong,WIA,0.09999999999999998,Werewolves
018,Seer,Nam,WIA,0.3,Werewolves
018,Guard,Jin,WIA,0.36666666666666664,Werewolves
018,Witch,Hoang,WIA,0.09999999999999998,Werewolves
018,Villager,Nhan,Brier,0.41375,Werewolves
018,Villager,Cong,Brier,0.5545833333333333,Werewolves
018,Seer,Nam,Brier,0.31006666666666666,Werewolves
018,Guard,Jin,Brier,0.4908333333333333,Werewolves
018,Witch,Hoang,Brier,0.25,Werewolves
018,Villager,Nhan,VotePrecision,0.0,Werewolves
018,Villager,Cong,VotePrecision,0.0,Werewolves
018,Seer,Nam,VotePrecision,0.0,Werewolves
018,Guard,Jin,VotePrecision,0.0,Werewolves
018,Witch,Hoang,VotePrecision,0.0,Werewolves
018,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
018,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
018,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
018,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
019,Villager,Nhan,WIA,0.09999999999999998,Werewolves
019,Seer,Cong,WIA,0.09999999999999998,Werewolves
019,Guard,Nam,WIA,0.09999999999999998,Werewolves
019,Witch,Jin,WIA,0.09999999999999998,Werewolves
019,Villager,Hoang,WIA,0.2333333333333333,Werewolves
019,Witch,Jin,Brier,0.47375000000000006,Werewolves
019,Villager,Hoang,Brier,0.34541666666666665,Werewolves
019,Villager,Nhan,Brier,0.39625,Werewolves
019,Seer,Cong,Brier,0.25,Werewolves
019,Guard,Nam,Brier,0.39714999999999995,Werewolves
019,Villager,Nhan,VotePrecision,0.0,Werewolves
019,Seer,Cong,VotePrecision,0.0,Werewolves
019,Guard,Nam,VotePrecision,0.0,Werewolves
019,Witch,Jin,VotePrecision,0.0,Werewolves
019,Villager,Hoang,VotePrecision,0.0,Werewolves
019,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
019,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
